line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
LI10092,T03401,P270,PR17,3,454.44
LI10093,T11313,P299,,1,3242.43
LI10094,T19876,P325,,1,-177.76
LI10095,T07878,P173,,1,3925.97
LI10096,T08002,P241,,2,77725.22
LI10097,T19357,P170,PR58,2,18962.72
LI10098,T13676,P472,,1,11713.75
LI10099,T10576,P235,,1,151.54
LI10100,T08258,P287,,2,42977.38
LI10101,T11555,P373,,1,7102.25
LI10102,T02492,P088,,1,46100.92
LI10103,T18049,P425,,1,965.46
LI10104,T19418,P433,,1,4922.42
LI10105,T16115,P413,,1,1370.79
LI10106,T05171,P437,,2,6720.52
LI10107,T05740,P319,,2,13143.68
LI10108,T14029,P168,,1,47.84
LI10109,T13023,P255,,3,78116.61
LI10110,T18473,P316,PR08,3,68889.18
LI10111,T16942,P174,,1,284.26
LI10112,T01929,P287,,1,21488.69
LI10113,T18690,P366,PR17,1,2097.03
LI10114,T13594,P289,,1,27055.44
LI10115,T10492,P114,,1,2908.56
LI10116,T02268,P363,,2,60141.82
LI10117,T19932,P446,,2,7091.02
LI10118,T10935,P083,,1,10503.18
LI10119,T10234,P067,,2,5711.08
LI10120,T00714,P139,PR46,1,3188.22
LI10121,T13038,P405,,-1,-8362.79
LI10122,T13357,P040,PR77,1,11526.5
LI10123,T16254,P097,,1,4281.12
LI10124,T12531,P462,,2,29862.6
LI10125,T06180,P338,,1,11443.5
LI10126,T09400,P053,,2,62788.44
LI10127,T15761,P044,,3,148386.96
LI10128,T01582,P126,,3,8091.54
LI10129,T07583,P032,,1,32796.7
LI10130,T09220,P045,,1,1718.99
LI10131,T13751,P335,,1,7292.28
LI10132,T05923,P347,PR78,4,10741.2
LI10133,T02857,P114,,1,2908.56
LI10134,T01583,P375,,4,32462.96
LI10135,T01030,P298,,1,44457.18
LI10136,T13540,P256,,2,205.88
LI10137,T14907,P123,,1,3681.77
LI10138,T14947,P194,,1,11702.14
LI10139,T10841,P317,,1,5005.44
LI10140,T16524,P057,,3,14149.92
LI10141,T08196,P104,,2,193.78
LI10142,T03639,P056,,1,185.4
LI10143,T06696,P294,,1,4640.19
LI10144,T01616,P276,,2,9983.56
LI10145,T06297,P354,,2,20730.8
LI10146,T02696,P106,,2,24690.76
LI10147,T02289,P160,,1,6189.8
LI10148,T11022,P383,,1,3254.89
LI10149,T04695,P193,,1,188.1
LI10150,T13848,P008,,1,41136.43
LI10151,T03478,P164,,1,7587.98
LI10152,T09731,P157,,1,1743.59
LI10153,T05151,P055,,4,14280.4
LI10154,T13765,P492,,5,687.95
LI10155,T08356,P339,,2,9824.52
LI10156,T18970,P233,,1,5628.44
LI10157,T09237,P028,,1,3680.5
LI10158,T15663,P471,,1,1508.28
LI10159,T01101,P081,,2,2878.84
LI10160,T11837,P260,,1,4147.64
LI10161,T03659,P083,,1,10503.18
LI10162,T08667,P272,,1,10829.75
LI10163,T02774,P303,,-3,-29021.61
LI10164,T19316,P489,,3,18863.88
LI10165,T11739,P488,PR87,2,15749.8
LI10166,T19084,P035,,2,6096.56
LI10167,T09054,P161,,1,5566.25
LI10168,T09608,P153,,2,14266.16
LI10169,T04732,P122,,1,3563.49
LI10170,T08449,P038,,1,1502.5
LI10171,T05119,P449,,2,9168.64
LI10172,T12311,P254,,1,3094.96
LI10173,T16178,P456,PR09,1,1256.21
LI10174,T15399,P391,,2,28609.62
LI10175,T01477,P064,,1,11203.73
LI10176,T14793,P481,PR79,2,10735.52
LI10177,T07488,P217,,2,55254.02
LI10178,T11263,P463,PR17,4,46080.88
LI10179,T00913,P030,,1,255.25
LI10180,T02514,P237,,2,436.94
LI10181,T16230,P124,,3,33708.39
LI10182,T01406,P345,,1,44848.33
LI10183,T07261,P340,,2,-2126.2
LI10184,T19249,P317,,2,10010.88
LI10185,T02878,P198,,1,7989.73
LI10186,T10605,P432,,1,10338.23
LI10187,T05872,P368,,4,33396.72
LI10188,T06594,P446,,1,3545.51
LI10189,T13095,P251,,1,3966.87
LI10190,T02960,P492,,1,137.59
LI10191,T12821,P267,,1,9536.02
LI10192,T11750,P381,,2,15992.68
LI10193,T11954,P428,,1,38156.9
LI10194,T13808,P213,,1,3485.99
LI10195,T09881,P023,,1,14512.44
LI10196,T07832,P199,,2,10324.1
LI10197,T11195,P292,,1,1640.02
LI10198,T13544,P060,,1,10323.01
LI10199,T06785,P301,,5,49845.65
LI10200,T06140,P068,,1,260.38
LI10201,T02446,P262,,1,1924.66
LI10202,T13242,P035,,1,3048.28
LI10203,T04762,P329,,4,15763.72
LI10204,T14780,P433,,1,4922.42
LI10205,T12709,P297,,1,2770.74
LI10206,T15786,P293,,1,42311.68
LI10207,T19875,P210,,1,7050.44
LI10208,T13922,P477,,1,7813.55
LI10209,T16210,P322,PR91,1,6912.37
LI10210,T18701,P449,,1,4584.32
LI10211,T11389,P417,,1,14435.33
LI10212,T08207,P069,,4,28260.2
LI10213,T04396,P248,,1,8672.61
LI10214,T00328,P057,,1,4716.64
LI10215,T03537,P386,,1,6613.75
LI10216,T16463,P442,,1,7927.24
LI10217,T00557,P429,,2,81270.38
LI10218,T07413,P416,,1,70.93
LI10219,T04913,P089,,1,1421.76
LI10220,T11414,P214,,2,6068.56
LI10221,T11561,P252,,1,3130.86
LI10222,T09481,P086,,1,7497.13
LI10223,T02127,P001,,3,27456.36
LI10224,T01158,P112,,1,145.35
LI10225,T06660,P010,,1,11482.46
LI10226,T17163,P090,,1,1472.99
LI10227,T12483,P106,,1,12345.38
LI10228,T07513,P403,,1,3861.73
LI10229,T03799,P286,,2,587.96
LI10230,T00422,P495,,5,12652.75
LI10231,T00109,P352,,3,3526.83
LI10232,T19094,P169,,5,909.75
LI10233,T04547,P339,PR43,1,4912.26
LI10234,T02100,P364,,2,334.64
LI10235,T05361,P258,,1,49706.18
LI10236,T19756,P016,,1,2134.75
LI10237,T12823,P218,,1,6584.68
LI10238,T09953,P246,,1,8300.93
LI10239,T08070,P082,,3,21189.84
LI10240,T19056,P264,,1,1768.71
LI10241,T06589,P351,,1,1618.9
LI10242,T05670,P342,,1,305.17
LI10243,T01012,P427,,1,10986.9
LI10244,T11307,P325,,2,-355.52
LI10245,T03528,P338,,2,11443.5
LI10246,T11238,P065,,1,72.6
LI10247,T10815,P213,,1,3485.99
LI10248,T11217,P025,,3,102150.42
LI10249,T08177,P028,,1,3680.5
LI10250,T18201,P032,,-1,-32796.7
LI10251,T13043,P169,,3,545.85
LI10252,T09572,P408,,1,14878.62
LI10253,T11651,P082,,1,7063.28
LI10254,T16559,P122,,3,10690.47
LI10255,T00131,P465,,1,1571.32
LI10256,T09062,P301,,1,9969.13
LI10257,T08790,P295,PR52,2,242.42
LI10258,T13377,P439,,1,11075.59
LI10259,T11351,P071,,5,40947.15
LI10260,T04387,P361,,2,1268.54
LI10261,T03557,P430,,1,2334.51
LI10262,T08812,P363,,2,60141.82
LI10263,T00777,P456,,1,1256.21
LI10264,T09992,P288,,1,2157.64
LI10265,T09716,P098,,2,5643.52
LI10266,T08390,P380,,1,5290.16
LI10267,T13412,P443,,2,448.04
LI10268,T07790,P471,,3,4524.84
LI10269,T11248,P321,,2,81505.38
LI10270,T01113,P363,,3,90212.73
LI10271,T12043,P305,,1,5453.63
LI10272,T14536,P264,,4,7074.84
LI10273,T18492,P357,,2,20796.3
LI10274,T11948,P492,,1,137.59
LI10275,T06170,P197,,4,45537.8
LI10276,T18979,P400,,1,1174.83
LI10277,T15063,P016,,1,2134.75
LI10278,T10722,P344,,1,35155.9
LI10279,T17402,P253,,5,17137.45
LI10280,T14364,P070,PR18,1,5581.65
LI10281,T07324,P475,,1,391.11
LI10282,T17994,P052,,1,9372.44
LI10283,T18935,P317,,3,15016.32
LI10284,T14045,P113,,4,1332.12
LI10285,T06533,P332,,1,5275.85
LI10286,T08200,P258,,3,149118.54
LI10287,T11849,P216,,1,179.63
LI10288,T03298,P297,,1,2770.74
LI10289,T13292,P338,,1,11443.5
LI10290,T09405,P430,,1,2334.51
LI10291,T13371,P251,,1,3966.87
LI10292,T12816,P420,,2,-3418.8
LI10293,T02487,P201,,1,321.85
LI10294,T19345,P485,,1,2280.63
LI10295,T13950,P458,,1,48977.49
LI10296,T07900,P368,,2,16698.36
LI10297,T16957,P496,,1,115.53
LI10298,T01905,P436,,1,3565.35
LI10299,T03098,P070,,3,16744.95
LI10300,T13842,P430,,1,2334.51
LI10301,T08917,P254,,3,4642.44
LI10302,T01071,P289,,1,27055.44
LI10303,T00463,P435,PR38,1,2356.96
LI10304,T10338,P312,,2,14156.84
LI10305,T00426,P021,PR75,2,19749.8
LI10306,T01145,P231,,1,34973.13
LI10307,T10494,P132,,4,174536.84
LI10308,T07596,P323,,1,6806.27
LI10309,T07996,P433,,1,4922.42
LI10310,T18801,P326,,1,33545.34
LI10311,T09054,P054,,1,47663.98
LI10312,T10419,P485,,1,2280.63
LI10313,T17160,P113,,1,333.03
LI10314,T00435,P180,,4,15233.76
LI10315,T17746,P327,,2,428.1
LI10316,T05740,P184,,1,3140.13
LI10317,T19102,P336,PR97,1,5154.36
LI10318,T09838,P441,,1,893.17
LI10319,T05442,P339,,1,4912.26
LI10320,T05946,P161,,2,11132.5
LI10321,T19321,P019,,1,231.4
LI10322,T04572,P127,,2,8383.56
LI10323,T13722,P240,,1,45.57
LI10324,T12690,P426,,2,13064.66
LI10325,T18915,P481,,5,26838.8
LI10326,T02328,P458,,4,195909.96
LI10327,T10150,P009,,1,3805.36
LI10328,T15414,P282,,1,45.15
LI10329,T09510,P343,,1,2672.58
LI10330,T17304,P052,,1,9372.44
LI10331,T05279,P354,,2,20730.8
LI10332,T14671,P362,PR50,2,2911.4
LI10333,T07942,P262,,1,1924.66
LI10334,T04012,P179,,1,3939.45
LI10335,T18053,P167,,1,9718.05
LI10336,T03456,P040,,1,11526.5
LI10337,T01851,P175,,1,13531.59
LI10338,T14822,P253,PR18,5,17137.45
LI10339,T18307,P283,,2,12490.72
LI10340,T07461,P031,,1,5037.57
LI10341,T14547,P164,,1,7587.98
LI10342,T11716,P258,,4,198824.72
LI10343,T07807,P348,,1,4227.6
LI10344,T00425,P194,,1,11702.14
LI10345,T03630,P305,,1,5453.63
LI10346,T19566,P242,,1,2180.78
LI10347,T10605,P175,,1,13531.59
LI10348,T06205,P473,,1,10932.91
LI10349,T13573,P245,,2,11386.08
LI10350,T03105,P356,,1,2486.26
LI10351,T14832,P183,,1,6473.45
LI10352,T09846,P498,,2,16398.22
LI10353,T16981,P273,,3,15558.54
LI10354,T04572,P369,,3,10795.53
LI10355,T19777,P294,,2,9280.38
LI10356,T17060,P188,,2,539.18
LI10357,T03376,P420,,2,0.0
LI10358,T15609,P458,,1,48977.49
LI10359,T11283,P039,,1,1738.82
LI10360,T13778,P254,,2,3094.96
LI10361,T01976,P339,,3,14736.78
LI10362,T17435,P005,,1,24.79
LI10363,T16516,P377,,1,3297.16
LI10364,T19101,P115,,1,2710.49
LI10365,T01984,P091,,1,21090.11
LI10366,T14036,P027,,2,3954.14
LI10367,T11276,P193,,1,188.1
LI10368,T06769,P399,,1,7611.78
LI10369,T09852,P320,,1,14976.58
LI10370,T09139,P394,,1,367.38
LI10371,T02528,P163,,3,13836.45
LI10372,T15418,P437,,4,13441.04
LI10373,T04374,P207,,1,2811.18
LI10374,T06637,P412,,1,1633.12
LI10375,T04763,P238,PR15,2,9895.7
LI10376,T12770,P396,,4,179.08
LI10377,T16753,P466,,1,4207.35
LI10378,T15162,P491,,1,8343.99
LI10379,T05894,P488,,1,7874.9
LI10380,T15382,P013,,1,3063.57
LI10381,T09146,P241,,1,19431.3
LI10382,T06076,P212,,1,8753.12
LI10383,T06201,P471,,2,3016.56
LI10384,T05861,P371,,1,5970.54
LI10385,T05758,P478,,1,2071.44
LI10386,T16726,P386,,3,19841.25
LI10387,T12838,P095,,2,650.74
LI10388,T08216,P445,,4,54075.8
LI10389,T11814,P141,,1,5488.81
LI10390,T17668,P314,,1,963.93
LI10391,T17362,P455,,1,140.97
LI10392,T08562,P393,PR30,1,13496.87
LI10393,T07362,P015,,4,13517.84
LI10394,T16551,P078,,1,134.94
LI10395,T09921,P446,,1,3545.51
LI10396,T14640,P297,,1,2770.74
LI10397,T12462,P185,,1,3674.92
LI10398,T16507,P300,,2,76769.0
LI10399,T03028,P100,,2,5400.06
LI10400,T12016,P031,,1,5037.57
LI10401,T17692,P209,,1,361.74
LI10402,T09574,P492,,1,137.59
LI10403,T12669,P026,,1,398.76
LI10404,T17638,P090,,1,1472.99
LI10405,T11846,P279,,1,3199.23
LI10406,T09486,P203,,3,105676.92
LI10407,T06995,P202,,1,17267.08
LI10408,T07999,P009,,1,3805.36
LI10409,T01373,P053,,2,62788.44
LI10410,T04989,P264,,1,1768.71
LI10411,T06799,P359,,1,7697.08
LI10412,T01609,P264,,1,1768.71
LI10413,T16372,P145,,2,15992.94
LI10414,T14193,P414,,1,7425.72
LI10415,T07294,P440,,1,25713.08
LI10416,T03114,P032,,2,65593.4
LI10417,T12721,P211,,1,14782.41
LI10418,T05863,P385,,1,36654.83
LI10419,T11890,P429,,1,40635.19
LI10420,T00088,P274,,1,2461.71
LI10421,T12399,P078,,1,134.94
LI10422,T02489,P392,,2,690.8
LI10423,T16760,P160,,1,6189.8
LI10424,T12539,P375,,1,8115.74
LI10425,T01434,P379,,1,1968.96
LI10426,T12763,P457,PR54,1,2954.04
LI10427,T03405,P227,,2,21044.6
LI10428,T06530,P262,,2,3849.32
LI10429,T12444,P457,,4,11816.16
LI10430,T09092,P038,,1,1502.5
LI10431,T16109,P280,,1,14516.32
LI10432,T15422,P448,,3,97445.16
LI10433,T04834,P466,PR45,1,4207.35
LI10434,T05823,P467,,1,1396.2
LI10435,T06930,P397,,1,2358.0
LI10436,T08719,P381,,3,23989.02
LI10437,T15104,P040,,2,23053.0
LI10438,T00502,P352,,1,1175.61
LI10439,T16903,P192,PR32,2,83532.34
LI10440,T00837,P178,,2,15273.62
LI10441,T13948,P223,,1,7460.02
LI10442,T11136,P120,,2,14811.46
LI10443,T04000,P256,,1,102.94
LI10444,T18839,P390,,1,7693.41
LI10445,T02163,P088,,2,92201.84
LI10446,T18102,P356,,2,4972.52
LI10447,T18973,P092,,3,1419.93
LI10448,T05896,P260,,4,16590.56
LI10449,T02367,P183,,1,6473.45
LI10450,T16680,P301,,2,19938.26
LI10451,T04545,P057,,3,14149.92
LI10452,T17942,P002,,3,68492.1
LI10453,T13667,P311,,1,183.82
LI10454,T01491,P436,,1,3565.35
LI10455,T07471,P365,,2,4407.76
LI10456,T19666,P033,,2,39822.58
LI10457,T07819,P028,,5,18402.5
LI10458,T05531,P188,PR97,1,269.59
LI10459,T08212,P308,,1,135.99
LI10460,T07855,P288,,5,10788.2
LI10461,T09690,P025,,4,136200.56
LI10462,T07602,P247,,1,28759.24
LI10463,T06898,P306,,1,4573.85
LI10464,T18421,P388,,1,2212.66
LI10465,T06262,P116,,-1,-14834.99
LI10466,T08345,P421,PR72,1,5691.53
LI10467,T08055,P425,,2,1930.92
LI10468,T16887,P164,,1,7587.98
LI10469,T01876,P387,,4,995.2
LI10470,T16750,P438,,1,6196.46
LI10471,T19155,P015,,1,3379.46
LI10472,T04105,P467,,1,1396.2
LI10473,T03434,P031,,1,5037.57
LI10474,T09468,P132,,2,87268.42
LI10475,T18613,P055,,1,3570.1
LI10476,T15874,P482,,2,9706.1
LI10477,T00969,P103,,1,200.95
LI10478,T17298,P348,,2,8455.2
LI10479,T17366,P203,,4,140902.56
LI10480,T06820,P246,,1,8300.93
LI10481,T12399,P208,,1,3428.47
LI10482,T04427,P113,,2,666.06
LI10483,T09575,P436,,1,3565.35
LI10484,T03393,P076,PR14,1,8021.47
LI10485,T06323,P224,,1,711.13
LI10486,T05042,P183,,1,6473.45
LI10487,T17482,P348,,2,8455.2
LI10488,T00156,P157,,1,1743.59
LI10489,T11961,P060,,1,10323.01
LI10490,T19914,P397,,1,2358.0
LI10491,T14456,P192,,4,167064.68
LI10492,T13722,P288,,1,2157.64
LI10493,T01682,P112,,1,145.35
LI10494,T06433,P205,,1,206.79
LI10495,T10326,P077,,2,6629.32
LI10496,T02198,P128,,1,1805.67
LI10497,T08770,P081,,3,4318.26
LI10498,T16881,P118,,1,16244.23
LI10499,T06855,P490,,5,23303.35
LI10500,T07876,P307,,2,4210.28
LI10501,T13014,P022,,1,3440.88
LI10502,T11329,P097,,3,12843.36
LI10503,T15336,P451,,2,21306.52
LI10504,T00990,P048,PR80,3,-5186.37
LI10505,T16019,P428,,1,38156.9
LI10506,T10783,P140,,1,10854.95
LI10507,T14731,P439,,1,11075.59
LI10508,T19283,P488,,1,7874.9
LI10509,T13665,P235,,2,303.08
LI10510,T11948,P422,,5,57719.9
LI10511,T11023,P295,,1,121.21
LI10512,T19976,P198,PR05,2,15979.46
LI10513,T08219,P011,,1,16639.82
LI10514,T13156,P278,,2,62005.7
LI10515,T03165,P473,PR96,1,10932.91
LI10516,T03589,P362,,5,7278.5
LI10517,T10282,P220,,1,1135.19
LI10518,T07032,P017,,2,20643.96
LI10519,T05294,P413,,2,2741.58
LI10520,T16589,P234,,3,5729.25
LI10521,T13905,P488,,1,7874.9
LI10522,T12688,P164,,1,7587.98
LI10523,T13441,P127,,1,4191.78
LI10524,T01051,P136,,1,3866.47
LI10525,T18217,P470,,1,9763.73
LI10526,T03617,P482,,1,4853.05
LI10527,T15633,P356,,3,7458.78
LI10528,T18129,P497,,2,6382.04
LI10529,T03856,P086,,2,14994.26
LI10530,T17500,P261,,2,2432.78
LI10531,T08463,P296,,1,1870.39
LI10532,T13250,P014,,1,34372.76
LI10533,T11393,P347,,2,5370.6
LI10534,T12056,P099,,1,10655.68
LI10535,T09113,P110,,1,2594.23
LI10536,T04063,P272,,1,10829.75
LI10537,T16189,P012,,1,7542.57
LI10538,T08371,P131,,4,174422.68
LI10539,T03129,P139,,1,3188.22
LI10540,T01937,P383,,1,3254.89
LI10541,T14568,P190,,1,34316.78
LI10542,T04032,P027,,1,1977.07
LI10543,T01323,P228,,2,5978.08
LI10544,T05208,P300,,2,76769.0
LI10545,T05783,P376,,2,630.96
LI10546,T10820,P384,,1,5966.88
LI10547,T06755,P381,,5,39981.7
LI10548,T15907,P295,,1,121.21
LI10549,T12283,P059,,2,185.48
LI10550,T19549,P246,,3,24902.79
LI10551,T13365,P324,,1,95.59
LI10552,T09040,P229,,1,5480.12
LI10553,T15121,P429,,5,203175.95
LI10554,T07976,P489,,4,12575.92
LI10555,T01961,P430,,1,2334.51
LI10556,T19234,P382,,1,71.55
LI10557,T19337,P029,,2,180.22
LI10558,T16239,P236,,1,1676.77
LI10559,T13150,P002,,1,22830.7
LI10560,T09486,P476,,1,4750.73
LI10561,T02008,P494,,1,1690.07
LI10562,T01930,P024,,1,7390.18
LI10563,T03264,P210,,3,21151.32
LI10564,T15233,P181,,2,5627.8
LI10565,T00020,P225,,1,5889.55
LI10566,T14677,P295,,2,242.42
LI10567,T15359,P053,,1,31394.22
LI10568,T10676,P005,,2,49.58
LI10569,T09688,P092,,1,473.31
LI10570,T18661,P369,,1,3598.51
LI10571,T09638,P108,,2,14380.88
LI10572,T15961,P466,,1,4207.35
LI10573,T04440,P478,,3,6214.32
LI10574,T14366,P018,,1,8436.17
LI10575,T08080,P487,PR82,5,22496.0
LI10576,T07607,P295,PR66,1,121.21
LI10577,T13796,P140,,1,10854.95
LI10578,T13715,P028,,1,3680.5
LI10579,T15316,P457,,5,14770.2
LI10580,T01469,P350,,2,266.0
LI10581,T12806,P356,,1,2486.26
LI10582,T11499,P017,,1,10321.98
LI10583,T02120,P122,,2,7126.98
LI10584,T15443,P116,PR18,1,14834.99
LI10585,T01817,P418,,1,7416.03
LI10586,T14387,P223,,1,7460.02
LI10587,T00140,P167,,2,19436.1
LI10588,T09101,P081,,2,2878.84
LI10589,T13497,P290,,1,4136.46
LI10590,T05462,P484,,2,669.32
LI10591,T02402,P239,,1,3122.67
LI10592,T18155,P456,PR67,1,1256.21
LI10593,T10910,P232,,1,125.19
LI10594,T12392,P398,,3,100761.63
LI10595,T18354,P198,,1,7989.73
LI10596,T12200,P069,,1,7065.05
LI10597,T00989,P226,PR95,1,20565.33
LI10598,T11974,P255,PR21,2,52077.74
LI10599,T12239,P019,,1,231.4
LI10600,T08747,P149,PR99,1,144.66
LI10601,T19225,P299,,5,16212.15
LI10602,T17897,P302,,1,9179.78
LI10603,T10420,P288,,1,2157.64
LI10604,T13080,P127,,1,4191.78
LI10605,T12547,P332,,2,10551.7
LI10606,T02062,P188,PR98,4,1078.36
LI10607,T14639,P356,,1,2486.26
LI10608,T19171,P103,,1,200.95
LI10609,T19267,P172,,3,-21008.94
LI10610,T05658,P233,,1,5628.44
LI10611,T08231,P414,,1,7425.72
LI10612,T00652,P343,PR64,1,2672.58
LI10613,T05227,P058,,1,9633.38
LI10614,T02923,P204,,1,5026.74
LI10615,T10481,P077,,3,1988.8
LI10616,T14141,P395,,1,228.82
LI10617,T04625,P066,,2,12065.58
LI10618,T14735,P021,,1,9874.9
LI10619,T00080,P055,,2,7140.2
LI10620,T05500,P299,,1,3242.43
LI10621,T18297,P275,,2,76148.96
LI10622,T18205,P308,,2,271.98
LI10623,T08070,P230,,4,13377.08
LI10624,T18148,P342,,3,915.51
LI10625,T03913,P415,,1,107.44
LI10626,T03604,P250,,2,93.98
LI10627,T00272,P373,PR03,1,7102.25
LI10628,T17756,P413,,3,4112.37
LI10629,T10804,P437,,5,16801.3
LI10630,T01370,P280,,1,14516.32
LI10631,T07099,P145,,1,7996.47
LI10632,T01093,P284,,1,3392.86
LI10633,T01581,P174,,4,1705.56
LI10634,T07254,P175,,1,13531.59
LI10635,T14160,P415,,1,107.44
LI10636,T06042,P493,,1,3836.53
LI10637,T02245,P050,,1,6660.77
LI10638,T09944,P215,PR18,5,18167.2
LI10639,T02461,P083,,3,31509.54
LI10640,T14096,P493,,1,3836.53
LI10641,T08464,P074,,1,38464.91
LI10642,T11362,P290,,1,4136.46
LI10643,T05201,P027,,3,5931.21
LI10644,T16688,P422,,3,34631.94
LI10645,T19163,P462,,1,14931.3
LI10646,T02453,P434,,1,8088.54
LI10647,T18964,P077,PR29,1,16573.3
LI10648,T08511,P382,,1,71.55
LI10649,T11599,P254,,3,4642.44
LI10650,T13749,P201,,3,965.55
LI10651,T16787,P324,PR03,1,95.59
LI10652,T18832,P320,,1,14976.58
LI10653,T07705,P475,,2,782.22
LI10654,T12980,P149,,1,144.66
LI10655,T11525,P021,,1,9874.9
LI10656,T18467,P450,,2,22595.58
LI10657,T04266,P394,,1,367.38
LI10658,T15459,P076,,3,24064.41
LI10659,T18108,P470,,1,9763.73
LI10660,T06107,P212,PR28,2,17506.24
LI10661,T18629,P187,,4,105946.16
LI10662,T11897,P251,,1,3966.87
LI10663,T03886,P259,,2,6428.46
LI10664,T16516,P103,,1,200.95
LI10665,T01185,P266,,1,1501.28
LI10666,T09151,P431,,2,269.48
LI10667,T16875,P272,,1,10829.75
LI10668,T16710,P064,,1,11203.73
LI10669,T12553,P191,,1,2529.55
LI10670,T12140,P341,,1,7697.22
LI10671,T04656,P488,,2,15749.8
LI10672,T04551,P123,,1,2454.51
LI10673,T05703,P241,,4,155450.44
LI10674,T04023,P273,,2,10372.36
LI10675,T11285,P495,,5,12652.75
LI10676,T18384,P421,,4,22766.12
LI10677,T05276,P464,,4,43422.84
LI10678,T04398,P458,,1,48977.49
LI10679,T14889,P255,PR04,1,26038.87
LI10680,T18483,P152,,4,27466.04
LI10681,T04376,P384,,2,11933.76
LI10682,T09381,P137,,2,4070.86
LI10683,T06998,P143,PR83,1,7910.04
LI10684,T08085,P319,PR96,1,6571.84
LI10685,T07810,P377,,3,9891.48
LI10686,T14130,P430,,1,2334.51
LI10687,T15358,P439,,1,11075.59
LI10688,T13912,P217,,4,110508.04
LI10689,T08422,P241,,2,77725.22
LI10690,T01696,P365,,1,2203.88
LI10691,T02016,P152,PR30,1,6866.51
LI10692,T08091,P380,,1,5290.16
LI10693,T12920,P010,,2,22964.92
LI10694,T14647,P241,,2,77725.22
LI10695,T11331,P330,,3,280.38
LI10696,T09258,P073,,1,9287.25
LI10697,T07405,P482,,1,4853.05
LI10698,T04200,P185,,1,3674.92
LI10699,T14779,P395,,1,228.82
LI10700,T11866,P229,,1,5480.12
LI10701,T03495,P338,,1,11443.5
LI10702,T11282,P096,PR37,1,6201.56
LI10703,T14155,P018,,1,8436.17
LI10704,T17408,P118,,1,16244.23
LI10705,T17506,P251,,1,3966.87
LI10706,T09757,P091,,1,21090.11
LI10707,T09351,P237,,2,436.94
LI10708,T19263,P396,,1,44.77
LI10709,T16482,P406,,1,9427.46
LI10710,T15559,P029,,1,90.11
LI10711,T08010,P350,,1,133.0
LI10712,T07909,P067,,1,571.11
LI10713,T10396,P159,,3,65634.66
LI10714,T15539,P304,,1,6129.81
LI10715,T14586,P331,,2,5044.0
LI10716,T02237,P267,,1,9536.02
LI10717,T14239,P111,,2,10630.32
LI10718,T02570,P448,,1,32481.72
LI10719,T09522,P400,,5,5874.15
LI10720,T19195,P070,,1,5581.65
LI10721,T18360,P172,,1,-7002.98
LI10722,T10886,P493,,1,3836.53
LI10723,T09201,P236,,1,1676.77
LI10724,T13846,P071,,1,8189.43
LI10725,T19118,P195,,1,302.63
LI10726,T18440,P484,,1,334.66
LI10727,T15230,P292,PR62,1,1640.02
LI10728,T05037,P415,,1,107.44
LI10729,T01442,P282,,1,45.15
LI10730,T00989,P050,,1,6660.77
LI10731,T13363,P342,,1,305.17
LI10732,T05971,P164,PR63,1,7587.98
LI10733,T11148,P056,,1,185.4
LI10734,T01401,P290,,1,4136.46
LI10735,T00460,P340,,1,-1063.1
LI10736,T08690,P324,,1,95.59
LI10737,T15852,P461,,1,6922.84
LI10738,T05718,P248,,3,26017.83
LI10739,T09601,P449,,2,9168.64
LI10740,T12914,P217,,2,55254.02
LI10741,T09746,P418,,3,22248.09
LI10742,T11316,P059,,1,92.74
LI10743,T05089,P381,,1,7996.34
LI10744,T07116,P443,,1,224.02
LI10745,T07701,P168,,1,47.84
LI10746,T12228,P346,,1,74.84
LI10747,T14559,P109,,2,9591.3
LI10748,T04263,P199,,2,10324.1
LI10749,T17434,P438,,1,6196.46
LI10750,T02281,P005,,2,49.58
LI10751,T14340,P307,PR01,1,2105.14
LI10752,T15643,P039,,2,3477.64
LI10753,T05975,P445,,4,54075.8
LI10754,T13532,P044,,5,247311.6
LI10755,T19541,P019,,1,231.4
LI10756,T12922,P202,,5,86335.4
LI10757,T19800,P391,,2,28609.62
LI10758,T15551,P078,,3,404.82
LI10759,T02953,P236,,4,6707.08
LI10760,T09498,P394,,1,367.38
LI10761,T16399,P337,,2,15481.42
LI10762,T01653,P112,,2,290.7
LI10763,T12677,P477,,4,31254.2
LI10764,T12181,P367,,1,222.77
LI10765,T17434,P229,,3,16440.36
LI10766,T16044,P106,,1,12345.38
LI10767,T18358,P389,PR08,2,92.98
LI10768,T05763,P268,,2,615.56
LI10769,T09750,P416,,1,70.93
LI10770,T13606,P384,,4,23867.52
LI10771,T06011,P349,,1,8339.56
LI10772,T19907,P105,,2,22367.22
LI10773,T07751,P055,,1,3570.1
LI10774,T14464,P171,,1,9990.76
LI10775,T07307,P298,,1,44457.18
LI10776,T10433,P033,,3,59733.87
LI10777,T12886,P456,,1,1256.21
LI10778,T00541,P032,,1,32796.7
LI10779,T04755,P365,,2,4407.76
LI10780,T01764,P184,,1,3140.13
LI10781,T01851,P229,,3,16440.36
LI10782,T01818,P447,,4,9705.12
LI10783,T03543,P047,,2,12392.32
LI10784,T06404,P448,,2,64963.44
LI10785,T08073,P310,,4,7976.96
LI10786,T15819,P473,,1,10932.91
